Investigator,,Time (s),Electrode,Amplitude (mV)
,,00003.288960,A1_22,0.024
,,00003.289600,A1_24,0.02
,,00003.290480,A1_31,0.022
,,00003.290720,A1_34,0.015
,,00003.291520,A1_11,0.047
,,00003.292800,A1_24,0.017
,,00003.293360,A1_33,0.017
,,00003.294000,A1_44,0.026
,,00003.294320,A1_11,0.02
,,00003.294480,A1_12,0.018
,,00003.294800,A1_31,0.015
,,00003.294800,A1_34,0.015
,,00003.295200,A1_22,0.018
,,00003.296320,A1_24,0.032
,,00003.296560,A1_44,0.014
,,00003.296720,A1_12,0.027
,,00003.298000,A1_31,0.016
,,00003.298960,A1_12,0.015
,,00003.299440,A1_24,0.023
,,00003.300640,A1_11,0.015
,,00003.301040,A1_31,0.021
,,00003.301360,A1_33,0.079
,,00003.303360,A1_12,0.018
,,00003.303920,A1_21,0.019
,,00003.304560,A1_33,0.019
,,00003.306000,A1_23,0.022
,,00003.306000,A1_31,0.02
,,00003.306640,A1_24,0.012
,,00003.308240,A1_23,0.018
,,00003.309040,A1_21,0.013
,,00003.309200,A1_33,0.02
,,00003.310080,A1_24,0.028
,,00003.310400,A1_31,0.023
,,00003.311680,A1_33,0.02
,,00003.311920,A1_34,0.015
,,00003.312560,A1_24,0.013
,,00003.313680,A1_44,0.013
,,00003.316800,A1_23,0.095
,,00003.316800,A1_24,0.023
,,00003.320000,A1_24,0.013
,,00003.320240,A1_31,0.021
,,00003.321600,A1_23,0.008
,,00003.321920,A1_13,0.014
,,00003.322480,A1_34,0.014
,,00003.323520,A1_24,0.017
,,00003.325600,A1_11,0.013
,,00003.326160,A1_24,0.019
,,00003.326880,A1_34,0.013
,,00003.326960,A1_23,0.031
,,00003.328320,A1_33,0.047
,,00003.329280,A1_12,0.012
,,00003.330720,A1_24,0.014
,,00003.334560,A1_31,0.026
,,00003.335440,A1_24,0.022
,,00003.344560,A1_33,0.015
,,00003.344640,A1_23,0.03
,,00003.348480,A1_12,0.012
,,00003.349040,A1_11,0.028
,,00003.351360,A1_33,0.018
,,00003.351680,A1_23,0.021
,,00003.353840,A1_11,0.016
,,00003.356000,A1_23,0.013
,,00003.356000,A1_44,0.01
,,00003.356320,A1_11,0.016
,,00003.356320,A1_13,0.019
