Investigator,,Time (s),Electrode,Amplitude (mV)
,,00017.598880,C4_42,0.025
,,00017.599120,C4_33,0.022
,,00017.599440,C4_34,0.17
,,00017.600400,C4_13,0.018
,,00017.602000,C4_34,0.096
,,00017.602480,C4_33,0.038
,,00017.603520,C4_32,0.02
,,00017.604960,C4_42,0.067
,,00017.606000,C4_13,0.019
,,00017.606400,C4_34,0.018
,,00017.608560,C4_33,0.177
,,00017.610800,C4_12,0.018
,,00017.610960,C4_33,0.013
,,00017.612720,C4_34,0.015
,,00017.613440,C4_33,0.156
,,00017.613920,C4_32,0.027
,,00017.614800,C4_44,0.021
,,00017.616000,C4_31,0.012
,,00017.616320,C4_34,0.149
,,00017.616880,C4_33,0.026
,,00017.617760,C4_42,0.026
,,00017.618240,C4_12,0.016
,,00017.618320,C4_23,0.036
,,00017.619120,C4_34,0.029
,,00017.619200,C4_32,0.032
,,00017.620080,C4_33,0.139
,,00017.620240,C4_22,0.011
,,00017.620560,C4_42,0.127
,,00017.620800,C4_23,0.034
,,00017.621440,C4_31,0.021
,,00017.622320,C4_33,0.054
,,00017.622560,C4_34,0.199
,,00017.623200,C4_23,0.019
,,00017.623360,C4_42,0.026
,,00017.624720,C4_33,0.13
,,00017.625280,C4_32,0.019
,,00017.625280,C4_34,0.081
,,00017.625600,C4_31,0.028
,,00017.626080,C4_23,0.033
,,00017.626160,C4_13,0.03
,,00017.626160,C4_44,0.018
,,00017.626320,C4_42,0.058
,,00017.626480,C4_12,0.02
,,00017.628800,C4_23,0.084
,,00017.628800,C4_32,0.023
