Investigator,,Time (s),Electrode,Amplitude (mV)
,,00007.386560,A4_41,0.01
,,00007.387200,A4_14,0.038
,,00007.387200,A4_24,0.028
,,00007.388240,A4_13,0.038
,,00007.388240,A4_31,0.123
,,00007.388720,A4_12,0.055
,,00007.389520,A4_23,0.079
,,00007.389760,A4_14,0.072
,,00007.389920,A4_21,0.157
,,00007.390080,A4_41,0.01
,,00007.390160,A4_24,0.028
,,00007.390240,A4_42,0.025
,,00007.390720,A4_13,0.154
,,00007.391040,A4_22,0.026
,,00007.391680,A4_12,0.088
,,00007.392000,A4_31,0.028
,,00007.392400,A4_14,0.287
,,00007.392480,A4_23,0.14
,,00007.392640,A4_21,0.157
,,00007.392640,A4_42,0.045
,,00007.393120,A4_24,0.042
,,00007.393200,A4_13,0.04
,,00007.394320,A4_41,0.012
,,00007.394480,A4_12,0.084
,,00007.394560,A4_31,0.124
,,00007.394960,A4_14,0.043
,,00007.395200,A4_23,0.064
,,00007.395280,A4_42,0.042
,,00007.395520,A4_13,0.134
,,00007.395520,A4_21,0.078
,,00007.396000,A4_24,0.04
,,00007.396560,A4_41,0.018
,,00007.396800,A4_31,0.046
,,00007.397440,A4_23,0.119
,,00007.397440,A4_33,0.029
,,00007.397760,A4_12,0.055
,,00007.397760,A4_13,0.042
,,00007.397840,A4_14,0.212
,,00007.397920,A4_42,0.129
,,00007.398160,A4_21,0.081
,,00007.399120,A4_24,0.054
,,00007.399280,A4_41,0.012
,,00007.399600,A4_31,0.089
,,00007.400080,A4_23,0.071
,,00007.400160,A4_12,0.095
,,00007.400320,A4_42,0.076
,,00007.400800,A4_14,0.048
